seq_index;Pgen_estimate
9453;2.89373e-11
9457;8.06574e-10
9454;1.07289e-10
9468;6.41458e-15
9482;2.51348e-18
9455;9.78987e-12
9447;2.36027e-13
9459;3.46651e-15
9452;2.04295e-09
9445;2.93149e-11
9449;2.35381e-10
9450;2.23158e-14
9446;6.64221e-14
9444;5.89805e-14
9448;3.87385e-12
9442;5.31055e-14
9439;3.95718e-10
9440;1.50131e-08
9441;8.42862e-10
9437;1.38304e-17
9443;3.45051e-09
9438;3.36692e-12
9431;1.07005e-13
9433;2.48036e-17
9436;6.42374e-16
9435;1.25053e-13
9429;3.38238e-09
9427;4.56397e-15
9430;4.47124e-11
9428;3.69008e-13
9423;4.23592e-13
9434;1.49752e-11
9422;1.47527e-11
9425;2.87465e-12
9421;2.82284e-11
9418;1.31199e-11
9432;2.82816e-16
9417;4.30905e-13
9416;4.79251e-11
9451;4.21981e-20
9415;1.87323e-14
9419;9.56364e-11
9413;2.30643e-15
9426;2.81349e-22
9424;6.38854e-12
9409;2.33485e-12
9407;9.52304e-10
9411;1.33982e-15
9414;3.99571e-13
9410;2.37135e-14
9406;5.90779e-11
9408;5.5695e-10
9405;9.09312e-10
9402;8.76999e-11
9404;7.86642e-11
9399;4.22568e-12
9400;3.15462e-14
9401;2.23368e-10
9403;1.07519e-13
9395;3.06704e-13
9394;1.339e-13
9396;3.56267e-11
9397;6.1461e-15
9392;7.0234e-12
9393;2.54604e-12
9390;3.89439e-11
9388;7.53679e-12
9389;5.2434e-13
9398;2.49819e-12
9387;2.98133e-14
9420;5.88206e-16
9385;2.98597e-11
9380;1.63901e-10
9381;5.113e-11
9382;1.10497e-10
9412;1.31021e-11
9384;2.00846e-15
9391;6.21678e-17
9375;1.0704e-09
9386;1.17734e-12
9373;8.86134e-11
9378;1.9434e-12
9383;1.55429e-16
9374;9.99764e-14
9370;8.60281e-14
9377;1.80546e-22
9368;1.45007e-09
9369;2.21995e-11
9379;4.98534e-18
9366;5.96732e-17
9364;2.45379e-12
9376;3.35379e-15
9367;3.52142e-14
9363;1.67636e-15
9371;7.51423e-14
9372;3.57934e-11
9362;1.10112e-12
9355;8.35516e-10
9357;4.47573e-10
9359;2.53314e-12
9354;1.60043e-09
9358;2.4245e-15
9350;4.41972e-14
9360;4.00993e-13
9351;1.98482e-08
9353;3.83607e-19
9361;2.96238e-15
9349;1.2055e-13
9356;8.63814e-12
9365;5.74078e-17
9346;4.68733e-11
9352;1.63217e-15
9343;2.05979e-13
9348;1.51696e-12
9342;6.60895e-12
9340;6.55932e-10
9347;1.69664e-18
9344;2.45422e-13
9341;4.85548e-09
9339;1.05911e-11
9337;4.26692e-11
9331;3.04969e-12
9332;2.13889e-10
9338;2.00118e-15
9334;3.9691e-11
9329;3.84398e-14
9336;3.2531e-17
9328;3.02607e-10
9345;2.10028e-15
9333;1.03577e-17
9325;4.44254e-13
9326;3.76396e-12
9327;3.38455e-13
9323;1.6415e-11
9335;6.80559e-17
9320;3.60671e-12
9319;1.21331e-11
9324;5.2386e-12
9321;5.87071e-13
9322;4.81836e-17
9316;6.56108e-13
9330;1.5525e-15
9315;2.80705e-09
9314;4.18205e-13
9310;3.9336e-09
9312;9.61254e-09
9317;1.95246e-15
9308;5.9402e-15
9309;3.96423e-18
9313;9.455e-14
9311;6.14066e-11
9307;1.3117e-10
9318;1.06736e-13
9306;1.02882e-12
